IdealFile	NumberOfCities	NumberOfUniqueSolutions	SampleRate	NumberOfDiscoveredSolutions	FracOfSolutionsDiscovered
smooth-psmap-tsp-20-R-instance2.ser	20	30	0.05	28	0.9333333333333333
smooth-psmap-tsp-20-R-instance2.ser	20	30	0.06	29	0.9666666666666667
smooth-psmap-tsp-20-R-instance2.ser	20	30	0.07	29	0.9666666666666667
smooth-psmap-tsp-20-R-instance2.ser	20	30	0.08	29	0.9666666666666667
smooth-psmap-tsp-20-R-instance2.ser	20	30	0.09	29	0.9666666666666667
smooth-psmap-tsp-20-R-instance2.ser	20	30	0.1	29	0.9666666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	1.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	2.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	3.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	4.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	5.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	6.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	7.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	8.0E-4	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	9.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0010	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0020	9	0.75
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0030	8	0.6666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0040	7	0.5833333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0050	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0060	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0070	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0080	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0090	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.01	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.02	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.03	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.04	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.05	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.06	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.07	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.08	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.09	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.1	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	1.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	2.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	3.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	4.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	5.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	6.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	7.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	8.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	9.0E-4	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0010	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0020	9	0.75
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0030	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0040	9	0.75
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0050	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0060	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0070	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0080	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0090	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.01	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.02	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.03	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.04	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.05	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.06	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.07	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.08	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.09	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.1	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	1.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	2.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	3.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	4.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	5.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	6.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	7.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	8.0E-4	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	9.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0010	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0020	8	0.6666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0030	9	0.75
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0040	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0050	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0060	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0070	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0080	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0090	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.01	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.02	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.03	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.04	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.05	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.06	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.07	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.08	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.09	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.1	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	1.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	2.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	3.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	4.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	5.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	6.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	7.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	8.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	9.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0010	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0020	7	0.5833333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0030	9	0.75
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0040	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0050	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0060	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0070	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0080	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0090	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.01	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.02	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.03	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.04	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.05	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.06	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.07	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.08	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.09	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.1	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	1.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	2.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	3.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	4.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	5.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	6.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	7.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	8.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	9.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0010	7	0.5833333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0020	8	0.6666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0030	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0040	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0050	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0060	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0070	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0080	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0090	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.01	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.02	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.03	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.04	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.05	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.06	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.07	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.08	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.09	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.1	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	1.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	2.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	3.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	4.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	5.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	6.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	7.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	8.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	9.0E-4	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0010	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0020	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0030	7	0.5833333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0040	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0050	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0060	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0070	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0080	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0090	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.01	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.02	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.03	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.04	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.05	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.06	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.07	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.08	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.09	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.1	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	1.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	2.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	3.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	4.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	5.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	6.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	7.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	8.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	9.0E-4	7	0.5833333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0010	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0020	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0030	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0040	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0050	9	0.75
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0060	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0070	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0080	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0090	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.01	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.02	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.03	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.04	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.05	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.06	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.07	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.08	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.09	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.1	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	1.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	2.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	3.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	4.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	5.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	6.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	7.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	8.0E-4	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	9.0E-4	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0010	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0020	8	0.6666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0030	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0040	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0050	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0060	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0070	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0080	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0090	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.01	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.02	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.03	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.04	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.05	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.06	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.07	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.08	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.09	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.1	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	1.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	2.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	3.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	4.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	5.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	6.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	7.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	8.0E-4	3	0.25
smooth-psmap-tsp-5-R-instance0.ser	5	12	9.0E-4	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0010	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0020	8	0.6666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0030	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0040	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0050	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0060	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0070	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0080	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0090	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.01	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.02	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.03	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.04	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.05	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.06	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.07	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.08	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.09	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.1	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	1.0E-4	1	0.08333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	2.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	3.0E-4	2	0.16666666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	4.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	5.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	6.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	7.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	8.0E-4	4	0.3333333333333333
smooth-psmap-tsp-5-R-instance0.ser	5	12	9.0E-4	5	0.4166666666666667
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0010	6	0.5
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0020	7	0.5833333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0030	9	0.75
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0040	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0050	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0060	9	0.75
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0070	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0080	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.0090	11	0.9166666666666666
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.01	10	0.8333333333333334
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.02	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.03	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.04	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.05	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.06	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.07	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.08	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.09	12	1.0
smooth-psmap-tsp-5-R-instance0.ser	5	12	0.1	12	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	1.0E-4	1	0.125
smooth-psmap-tsp-5-R-instance1.ser	5	8	2.0E-4	1	0.125
smooth-psmap-tsp-5-R-instance1.ser	5	8	3.0E-4	3	0.375
smooth-psmap-tsp-5-R-instance1.ser	5	8	4.0E-4	4	0.5
smooth-psmap-tsp-5-R-instance1.ser	5	8	5.0E-4	3	0.375
smooth-psmap-tsp-5-R-instance1.ser	5	8	6.0E-4	3	0.375
smooth-psmap-tsp-5-R-instance1.ser	5	8	7.0E-4	2	0.25
smooth-psmap-tsp-5-R-instance1.ser	5	8	8.0E-4	4	0.5
smooth-psmap-tsp-5-R-instance1.ser	5	8	9.0E-4	5	0.625
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0010	4	0.5
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0020	5	0.625
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0030	6	0.75
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0040	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0050	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0060	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0070	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0080	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0090	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.01	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.02	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.03	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.04	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.05	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.06	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.07	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.08	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.09	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.1	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	1.0E-4	1	0.125
smooth-psmap-tsp-5-R-instance1.ser	5	8	2.0E-4	2	0.25
smooth-psmap-tsp-5-R-instance1.ser	5	8	3.0E-4	3	0.375
smooth-psmap-tsp-5-R-instance1.ser	5	8	4.0E-4	3	0.375
smooth-psmap-tsp-5-R-instance1.ser	5	8	5.0E-4	3	0.375
smooth-psmap-tsp-5-R-instance1.ser	5	8	6.0E-4	3	0.375
smooth-psmap-tsp-5-R-instance1.ser	5	8	7.0E-4	3	0.375
smooth-psmap-tsp-5-R-instance1.ser	5	8	8.0E-4	4	0.5
smooth-psmap-tsp-5-R-instance1.ser	5	8	9.0E-4	4	0.5
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0010	6	0.75
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0020	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0030	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0040	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0050	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0060	6	0.75
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0070	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0080	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.0090	6	0.75
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.01	7	0.875
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.02	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.03	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.04	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.05	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.06	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.07	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.08	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.09	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	0.1	8	1.0
smooth-psmap-tsp-5-R-instance1.ser	5	8	1.0E-4	1	0.125
smooth-psmap-tsp-5-R-instance1.ser	5	8	2.0E-4	1	0.125
