sampleRate	unanimous total	unanimous%	unanimousAvgLoss	defaultApproxTotal	defaultApprox%	defaultApproxAvgLoss	landslideTotal	landslide%	landslideApproxAvgLoss	ambiguousTotal	ambiguous%	ambiguousAvgLoss	noVotesTotal	noVotes%	noVotesAvgLoss
0.0020	5088	0.2751572327044025	0.009553306567241791	849	0.015312131919905771	0.02790026354707945	2146	0.24370922646784715	0.009947759019522552	0	NaN	NaN	14	1.0	0.0	3	1.0	0.0
0.0030	3451	0.3419298753984352	0.007868584358795233	26	0.0	0.02254005314137836	4598	0.29208351457155285	0.00903048570793115	0	NaN	NaN	20	1.0	0.0	5	1.0	0.0
0.0040	2196	0.42213114754098363	0.005478383498179679	0	NaN	NaN	5876	0.30190605854322666	0.008027430401241577	0	NaN	NaN	22	1.0	0.0	6	1.0	0.0
0.0050	2182	0.42758936755270394	0.005813422706488754	0	NaN	NaN	5887	0.276371666383557	0.00823010021436348	0	NaN	NaN	23	1.0	0.0	8	1.0	0.0
0.0060	1557	0.45343609505459215	0.005847301072794193	0	NaN	NaN	6510	0.28310291858678954	0.009229853597242533	0	NaN	NaN	24	1.0	0.0	9	1.0	0.0
0.0070	2253	0.39769196626719927	0.006314537256874384	0	NaN	NaN	5816	0.25739339752407153	0.009990535889636623	0	NaN	NaN	20	1.0	0.0	11	1.0	0.0
0.0080	1879	0.5417775412453433	0.004267991141004006	0	NaN	NaN	6189	0.31927613507836483	0.008488004711800497	0	NaN	NaN	19	1.0	0.0	13	1.0	0.0
0.0090	2089	0.40497845859262804	0.006617362697974824	0	NaN	NaN	5980	0.27959866220735785	0.008828048812198985	0	NaN	NaN	17	1.0	0.0	14	1.0	0.0
0.01	1671	0.44165170556552963	0.005063099156041133	0	NaN	NaN	6395	0.34777169663799845	0.006912263905147229	0	NaN	NaN	18	1.0	0.0	16	1.0	0.0
1.0E-4	708	0.1751412429378531	0.012894252510195884	7391	0.0	0.09005636199372512	0	NaN	NaN	0	NaN	NaN	1	1.0	0.0	0	NaN	NaN
2.0E-4	1135	0.307488986784141	0.009183032828118167	6963	0.0	0.073950278851793	0	NaN	NaN	0	NaN	NaN	2	1.0	0.0	0	NaN	NaN
3.0E-4	1842	0.250814332247557	0.011499960411820945	6255	0.0	0.06951943063194412	0	NaN	NaN	0	NaN	NaN	3	1.0	0.0	0	NaN	NaN
4.0E-4	2316	0.22279792746113988	0.011628184208233082	5780	0.0	0.06179933248617758	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	0	NaN	NaN
5.0E-4	2402	0.32722731057452126	0.00799129507808129	5597	0.0030373414329104877	0.04811084126600608	96	0.7395833333333334	9.001927404785524E-4	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
6.0E-4	3024	0.20667989417989419	0.012531281466999684	5071	0.0	0.050532797920448694	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
7.0E-4	3253	0.21948970181371041	0.011704143552449532	4841	0.0	0.03937933371841753	0	NaN	NaN	0	NaN	NaN	5	1.0	0.0	1	1.0	0.0
8.0E-4	3342	0.2381807301017355	0.010543533419040293	4587	0.0	0.03971831116393297	164	0.4329268292682927	0.0026715533522028547	0	NaN	NaN	6	1.0	0.0	1	1.0	0.0
9.0E-4	3694	0.24715755278830537	0.010642872767898232	4176	2.3946360153256704E-4	0.04015089744847545	222	0.3333333333333333	0.006407981463295586	0	NaN	NaN	7	1.0	0.0	1	1.0	0.0
0.0010	3733	0.22287704259308866	0.012289378307648499	3879	2.577984016499098E-4	0.040152320209441955	479	0.3298538622129436	0.0075113630879440965	0	NaN	NaN	8	1.0	0.0	1	1.0	0.0
0.0020	4978	0.2593411008437123	0.01059328881236975	924	0.020562770562770564	0.02599771244691835	2181	0.3342503438789546	0.00816409048349257	0	NaN	NaN	14	1.0	0.0	3	1.0	0.0
0.0030	2845	0.3328646748681898	0.007922307750291593	155	0.0	0.0301697640899364	5075	0.2805911330049261	0.00857381173964836	0	NaN	NaN	20	1.0	0.0	5	1.0	0.0
0.0040	2009	0.46241911398705826	0.005217081924336775	0	NaN	NaN	6061	0.3263487873288236	0.007524192096423656	0	NaN	NaN	24	1.0	0.0	6	1.0	0.0
0.0050	1704	0.41607981220657275	0.006304999703697951	0	NaN	NaN	6364	0.3130106851037084	0.008628793362753021	0	NaN	NaN	24	1.0	0.0	8	1.0	0.0
0.0060	1710	0.4590643274853801	0.005590666793061054	0	NaN	NaN	6357	0.33506370929683815	0.0076406796822991625	0	NaN	NaN	24	1.0	0.0	9	1.0	0.0
0.0070	1983	0.43469490670700955	0.005387891548713052	0	NaN	NaN	6086	0.3892540256325994	0.006935668732696846	0	NaN	NaN	20	1.0	0.0	11	1.0	0.0
0.0080	1436	0.5626740947075209	0.0035971823186734383	0	NaN	NaN	6630	0.3239819004524887	0.0076905787781059365	0	NaN	NaN	21	1.0	0.0	13	1.0	0.0
0.0090	2387	0.41642228739002934	0.005839415535387814	0	NaN	NaN	5683	0.2776702445891255	0.009516152408391544	0	NaN	NaN	16	1.0	0.0	14	1.0	0.0
0.01	2512	0.4482484076433121	0.0038947976181301185	0	NaN	NaN	5558	0.28823317740194315	0.008419755514549536	0	NaN	NaN	14	1.0	0.0	16	1.0	0.0
1.0E-4	708	0.1751412429378531	0.012894252510195884	7391	0.0	0.09005636199372512	0	NaN	NaN	0	NaN	NaN	1	1.0	0.0	0	NaN	NaN
2.0E-4	1135	0.307488986784141	0.009183032828118167	6963	0.0	0.073950278851793	0	NaN	NaN	0	NaN	NaN	2	1.0	0.0	0	NaN	NaN
3.0E-4	1842	0.250814332247557	0.011499960411820945	6255	0.0	0.06951943063194412	0	NaN	NaN	0	NaN	NaN	3	1.0	0.0	0	NaN	NaN
4.0E-4	2316	0.22279792746113988	0.011628184208233082	5780	0.0	0.06179933248617758	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	0	NaN	NaN
5.0E-4	2512	0.17237261146496816	0.01426939526959617	5327	0.0	0.06431314123365105	256	0.35546875	0.0089330158092599	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
6.0E-4	2848	0.24262640449438203	0.011968656577778992	5247	0.0	0.04432284645758618	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
7.0E-4	2699	0.24416450537236015	0.010669959309297657	5230	0.0	0.04542221443298311	165	0.0	0.010965279179079109	0	NaN	NaN	5	1.0	0.0	1	1.0	0.0
8.0E-4	3048	0.24311023622047245	0.011148379022770563	4756	2.1026072329688813E-4	0.042881358174256944	289	0.28027681660899656	0.005772665129681028	0	NaN	NaN	6	1.0	0.0	1	1.0	0.0
9.0E-4	3511	0.18997436627741385	0.014373696190202285	4143	2.413709872073377E-4	0.04104924234979579	438	0.3607305936073059	0.0070011581918756295	0	NaN	NaN	7	1.0	0.0	1	1.0	0.0
0.0010	3387	0.2122822556834957	0.013239303662930151	4023	2.4857071836937607E-4	0.03970099276745965	681	0.30983847283406757	0.006559673729026445	0	NaN	NaN	8	1.0	0.0	1	1.0	0.0
0.0020	4683	0.23660046978432628	0.01029854549226755	1068	0.0	0.029626008273569534	2332	0.3078902229845626	0.009169499216248102	0	NaN	NaN	14	1.0	0.0	3	1.0	0.0
0.0030	2988	0.4323962516733601	0.00607139714146401	46	0.0	0.023208315758626984	5041	0.3108510216226939	0.008263010040640084	0	NaN	NaN	20	1.0	0.0	5	1.0	0.0
0.0040	2177	0.4212218649517685	0.00533107994262433	0	NaN	NaN	5895	0.33146734520780324	0.0075306887124376816	0	NaN	NaN	22	1.0	0.0	6	1.0	0.0
0.0050	2424	0.4806105610561056	0.004421082922780736	0	NaN	NaN	5647	0.2843987958207898	0.009254284471077462	0	NaN	NaN	21	1.0	0.0	8	1.0	0.0
0.0060	1901	0.37927406628090476	0.006991187065401509	0	NaN	NaN	6167	0.2584725149991892	0.010010237089300303	0	NaN	NaN	23	1.0	0.0	9	1.0	0.0
0.0070	2113	0.391859914813062	0.006296834051082928	0	NaN	NaN	5957	0.2477757260365956	0.008940879015397417	0	NaN	NaN	19	1.0	0.0	11	1.0	0.0
